,0
0,9.71023936170213
1,12.942420212765947
2,14.963475177304964
3,6.476167257683215
4,19.029565602836897
5,17.525221631205664
6,22.202260638297872
7,19.34370567375887
8,21.148138297872347
9,13.808665780141844
10,18.09545972644377
11,14.190395981087475
12,4.8884973404255305
13,18.58333333333334
14,18.04755513076241
15,27.028073286052003
16,11.133444148936167
17,15.192296099290777
18,14.205629432624098
19,14.41923758865247
20,21.753172217082952
21,15.480016924564797
22,3.2930407801418546
23,14.226418439716312
24,11.77635638297873
25,18.543306737588654
26,9.676617907801393
27,9.181693262411333
28,22.40626266464033
29,6.3184840425531945
30,5.525797872340421
31,21.57587174940898
32,12.892346335697402
33,25.745718085106375
34,19.37832446808509
35,22.254177748226944
36,14.114084663120565
37,25.751515957446806
38,21.997170508274234
39,25.578514437689968
40,11.092154255319148
41,19.803967198581567
42,26.41436170212766
43,10.199069148936154
44,17.634920212765962
45,-5.204698581560285
46,23.04142779747833
47,15.741127364066195
48,10.486436170212764
49,15.140935283687941
50,13.287488918439713
51,12.584751773049645
52,20.502067375886522
53,18.53039513677812
54,20.175953014184394
55,18.555998817966906
56,29.452792553191504
57,7.773603723404252
58,20.676174645390073
59,12.55938238770685
60,15.986554373522461
61,18.748625886524824
62,9.211724290780136
63,18.83082890070922
64,19.625886524822707
65,19.95586214539008
66,18.69122340425532
67,18.375720301418447
68,20.307225177304968
69,21.426825818980078
70,10.080540780141881
71,25.039076747720365
72,17.624689716312048
73,21.626162332545317
74,19.586294326241138
75,13.788785460992914
76,21.307256205673767
77,16.07140957446809
78,5.856759751773051
79,23.595124113475176
80,17.200059101654844
81,21.591016548463358
82,25.735182370820667
83,17.693262411347504
84,6.437101063829764
85,15.446675531914911
86,16.9917730496454
87,17.787065602836876
88,28.33357466509063
89,23.260291075650123
90,17.637167553191492
91,22.866607565011815
92,10.48973847517731
93,22.326252216312056
94,18.036660756501185
95,26.313534278959807
96,10.728058510638295
97,15.022473404255331
98,18.108794326241135
99,2.518572695035468
100,24.70269503546099
101,28.26398492907802
102,29.459991134751778
103,21.435830378250586
104,22.72026447990544
105,26.482560394503555
106,25.22338209219859
107,5.512145390070925
108,24.329525822876892
109,23.419935726950357
110,15.253723404255332
111,20.33560663627153
112,24.4638888888889
113,18.18231382978724
114,29.616210739614992
115,26.656886211931585
116,12.776108156028371
117,20.778922872340434
118,11.778723404255315
119,21.438608156028376
120,19.822584219858157
121,15.349512411347511
122,22.72115100472813
123,16.522650709219874
124,13.81307624113477
125,18.26764184397163
126,20.45632757092198
127,23.40757683215131
128,25.262339317375893
129,28.26945921985817
130,22.06205673758865
131,24.341670076377515
132,19.97253989361702
133,27.030237315875617
134,26.586258865248226
135,14.548093971631209
136,15.91156914893617
137,21.65675975177304
138,24.185797872340423
139,24.712499999999995
140,17.36959219858157
141,18.2244828605201
142,19.29624493414388
143,25.200051713947985
144,29.99395685579198
145,14.537751182033098
146,21.52601950354609
147,31.306860717100083
148,12.85647163120567
149,12.600177304964554
150,24.871210106382982
151,27.39530141843972
152,15.810527482269489
153,25.819126773049636
154,14.512529550827423
155,13.67473404255319
156,11.864583333333343
157,18.76578014184397
158,20.160573354774872
159,-5.030141843971641
160,22.639388297872344
161,24.5048315602837
162,12.711879432624094
163,23.33554133421986
164,12.972163120567373
165,29.214539007092203
166,19.697495567375896
167,16.552408392434995
168,19.618956855791964
169,13.885992907801421
170,25.140577507598795
171,26.502539260385014
172,23.101881850419087
173,13.760460992907813
174,9.217154255319155
175,19.118982712765963
